cluster,bio3,bio15,bio1,bio2,bio7,bio12,gsl,bio4,bio8,bio5,bio10,bio11,bio19,bio9,bio13,bio16,bio18,bio14,bio17,bio6,lat,lon,td_mean,td_std,agbd,mean_abd,std_abd,score,bw,fold_1000km
724,0.647,109.5,24.650000000000034,8.3,12.9,895.6,266.0,173.70000000000002,26.650000000000034,30.150000000000034,26.750000000000057,22.450000000000045,47.5,23.650000000000034,240.10000000000002,608.5,465.8,1.4000000000000001,9.0,17.250000000000057,19.59899998584674,-105.036,25712.663971382728,3.637978807091713e-12,5.09048219986699,509511.08229127043,7288.020412442078,-14.205718687979138,0.3111491161646958,17
725,0.647,109.5,24.650000000000034,8.3,12.9,895.6,266.0,173.70000000000002,26.650000000000034,30.150000000000034,26.750000000000057,22.450000000000045,47.5,23.650000000000034,240.10000000000005,608.5,465.8,1.4000000000000001,9.0,17.250000000000057,19.59899998584674,-105.038,25712.663971382724,7.275957614183426e-12,3.1069749100465027,310262.50059299346,1888.8168417949755,-6.350098028553272,0.5176227365459715,17
726,0.65,109.5,24.850000000000023,8.3,12.8,890.8000000000001,266.0,175.5,26.850000000000023,30.250000000000057,26.850000000000023,22.55000000000001,47.400000000000006,23.750000000000057,238.8,605.6,463.0,1.4000000000000001,9.0,17.450000000000045,19.600999985846588,-105.043,13982.871570267574,7.275957614183426e-12,0.8709720231734015,86979.82965058324,772.2891083161586,-37.673629604400425,0.45487089203954795,17
727,0.635,109.5,24.850000000000023,7.8999999999999995,12.4,870.6,269.0,175.60000000000002,26.850000000000023,30.05000000000001,26.850000000000023,22.55000000000001,47.0,23.650000000000034,235.4,591.6,448.3,1.3,8.4,17.650000000000034,19.59399998584716,-105.063,32793.3196763346,0.0,11.238485246096538,1122783.284458646,6993.09122160057,-5.640436689731617,0.5949473978034737,17
728,0.637,109.5,24.650000000000034,7.7,12.1,866.4,270.0,172.3,26.650000000000034,29.750000000000057,26.650000000000034,22.450000000000045,47.0,23.55000000000001,235.0,588.4,444.8,1.2000000000000002,8.3,17.650000000000034,19.589999985847488,-105.06199999999998,40778.23540359751,0.0,28.716204719580567,2869166.4179973067,37920.952149344295,-17.977189687941056,0.7205974519335638,17
729,0.633,109.60000000000001,24.650000000000034,7.6000000000000005,12.0,860.7,271.0,173.9,26.55000000000001,29.650000000000034,26.650000000000034,22.350000000000023,46.7,23.450000000000045,234.3,584.3000000000001,440.5,1.2000000000000002,8.200000000000001,17.650000000000034,19.580999985848223,-105.06,27528.756843385323,3.637978807091713e-12,0.985805002488223,98390.8459218057,961.3315883748872,-28.771975682283436,0.4690093174448652,17
730,0.633,109.60000000000001,24.650000000000034,7.6000000000000005,12.0,860.7,271.0,173.9,26.55000000000001,29.650000000000034,26.650000000000034,22.350000000000023,46.7,23.450000000000045,234.3,584.3000000000001,440.5,1.2000000000000002,8.200000000000001,17.650000000000034,19.57499998584871,-105.06199999999998,23620.17454452348,3.637978807091713e-12,32.9955440242759,3303832.0807747785,47039.40493606615,-12.76830327585213,0.6748638069522142,17
731,0.669,74.60000000000001,25.250000000000057,7.800000000000001,11.700000000000001,2127.0,346.0,53.300000000000004,24.850000000000026,32.55000000000001,26.150000000000034,24.850000000000026,1020.6000000000001,25.250000000000057,371.90000000000003,1021.4000000000001,272.6,6.800000000000001,35.9,20.850000000000023,-10.46999998965324,-58.49,35360.78671287911,7.275957614183426e-12,418.0306462127306,41857219.8925688,407319.0848622855,-15.449629604354332,0.36692511392867094,3
732,0.5980000000000001,50.7,25.650000000000034,4.6000000000000005,7.7,1111.7,365.0,101.80000000000001,26.150000000000034,29.550000000000015,26.950000000000045,24.350000000000023,123.80000000000001,24.450000000000045,179.20000000000002,465.59999999999997,357.5,36.7,122.60000000000001,21.850000000000023,17.972999986074996,-66.86699999999999,69003.13730995968,1.4551915228366852e-11,6.309414842099108,627007.8650735074,8482.699745147444,-14.900334126860855,0.4341206007273222,55
733,0.6110000000000001,50.6,25.650000000000034,4.7,7.700000000000001,1125.8,365.0,102.60000000000001,26.150000000000034,29.55000000000001,26.950000000000045,24.350000000000023,125.20000000000002,24.450000000000045,180.60000000000002,469.3,363.40000000000003,37.1,123.60000000000001,21.850000000000023,17.974999986074558,-66.86699999999999,69003.13730995967,0.0,0.8074734295383245,80833.72505870918,594.6014469336964,-19.174937666721153,0.3238275138452375,55
734,0.718,41.0,26.150000000000034,5.9,8.200000000000001,3799.8,365.0,75.60000000000001,25.05000000000001,29.850000000000026,26.750000000000057,25.05000000000001,1415.5,26.650000000000034,653.2,1528.0,689.9000000000001,196.60000000000002,658.0,21.650000000000034,8.999999990813569,125.99999999999996,36005.25154930998,1.4551915228366852e-11,106.06984620732489,10578760.657732487,100227.83408912533,-7.490993854212631,0.7149777853266888,60
735,0.248,50.1,10.950000000000045,6.1000000000000005,24.6,1268.6000000000001,365.0,686.4000000000001,12.850000000000023,22.150000000000034,19.35000000000002,2.0500000000000114,325.6,17.350000000000023,213.10000000000002,561.6,166.70000000000002,45.300000000000004,153.5,-2.4499999999999886,36.55099999143493,51.6275,53503.19723422443,0.0,1032.7812915274294,103260093.67171803,675837.4747776219,-11.36817918824166,0.5538135514850603,45
736,0.248,50.1,10.950000000000045,6.1000000000000005,24.6,1268.6000000000001,365.0,686.4000000000001,12.850000000000023,22.150000000000034,19.350000000000023,2.0500000000000114,325.6,17.350000000000023,213.10000000000002,561.6,166.70000000000002,45.300000000000004,153.5,-2.4499999999999886,36.55099999143493,51.626,53503.19723422443,0.0,266.00079263716236,26626894.14622763,149236.9708937337,-8.546852135149875,0.21635245351804377,45
737,0.25,50.0,11.150000000000034,6.2,24.700000000000003,1248.9,365.0,683.9000000000001,13.050000000000011,22.450000000000045,19.55000000000001,2.3500000000000227,320.8,17.55000000000001,209.60000000000002,551.9,164.10000000000002,44.7,151.4,-2.249999999999943,36.55199999143541,51.62299999999999,58196.855948252974,1.4551915228366852e-11,1247.290818508548,124839422.08574522,1177822.274807795,-7.980481573806081,0.6998431389407711,45
738,0.25,50.0,11.150000000000034,6.2,24.700000000000003,1248.9,365.0,683.9000000000001,13.050000000000011,22.450000000000045,19.55000000000001,2.3500000000000227,320.8,17.55000000000001,209.60000000000002,551.9,164.10000000000002,44.7,151.4,-2.249999999999943,36.55199999143541,51.622,58196.85594825296,0.0,797.193677094079,79626503.60380937,654097.4237795512,-6.85023620646398,0.49198518175708295,45
744,0.28700000000000003,52.5,-1.5499999999999545,10.4,36.2,538.3000000000001,81.0,933.8000000000001,-2.749999999999943,17.250000000000057,11.350000000000023,-12.349999999999966,144.3,-1.849999999999966,94.2,241.0,78.60000000000001,22.6,71.10000000000001,-18.94999999999996,35.44899999086512,75.31,18037.601626373784,0.0,61.16630883248536,6110227.271588824,58524.26299260447,-6.067869210498819,0.7975162547075398,85
745,0.645,68.5,20.250000000000057,7.400000000000001,11.4,4240.0,365.0,79.7,19.150000000000034,27.250000000000057,21.250000000000057,19.150000000000034,1977.3000000000002,20.750000000000057,677.6,1977.3000000000002,609.3000000000001,25.900000000000002,116.7,15.850000000000023,5.179999994380078,9.68,52308.349117039405,7.275957614183426e-12,1162.966310003443,116106906.19784029,488352.51015670266,-24.507523915963812,0.2676615399691916,54
746,0.6480000000000001,68.60000000000001,20.05000000000001,7.4,11.4,4317.900000000001,365.0,79.9,19.05000000000001,27.05000000000001,21.150000000000034,19.05000000000001,2016.6000000000004,20.650000000000034,691.2,2016.6000000000004,620.4000000000001,26.6,119.70000000000002,15.650000000000032,5.179999994380078,9.69,51415.524065060024,7.275957614183426e-12,1212.0440747348011,121312989.99082494,447976.9778413526,-50.87839626334427,0.34960826114090005,54
747,0.8240000000000001,49.12040816326531,23.929591836734733,8.1,9.8,1583.1591836734694,365.0,55.577551020408166,23.429591836734733,29.929591836734733,24.729591836734745,23.329591836734725,395.15714285714284,24.129591836734726,249.69387755102042,586.3326530612245,400.3612244897959,27.681632653061225,144.12653061224492,20.129591836734726,2.3799999973557107,13.244999999999996,45039.8400530124,470.522088350548,1660.158537826094,166446803.25841448,1479494.053500696,-9.668724618600114,0.7556410385041161,54
748,0.6309523809523809,66.13333333333333,23.37857142857146,8.945238095238095,14.161904761904763,1734.088095238095,334.9761904761905,105.71666666666667,22.295238095238137,32.69523809523814,24.952380952380995,22.295238095238137,671.3476190476191,24.052380952380965,290.8690476190476,798.8571428571429,268.34761904761905,9.416666666666666,43.15238095238095,18.533333333333353,5.26999932959393,13.425,38182.448900346,8870.77010209421,2034.34145348839,203312023.99865088,1384144.7199207633,-8.171102068466185,0.5438952535279338,54
749,0.6400000000000001,71.8,23.55000000000001,8.9,13.9,1767.3000000000002,327.0,109.89999999999999,22.350000000000023,32.75000000000006,25.150000000000034,22.350000000000023,744.5,24.350000000000023,313.0,853.6999999999999,247.0,5.2,24.8,18.850000000000023,5.63299999392216,13.182999999999998,44627.57487030485,0.0,808.2638796336819,80799923.85236406,658714.7625314157,-57.50189730298862,0.3727170705234208,54
750,0.629,76.4,23.950000000000045,9.200000000000001,14.7,1831.9,311.0,142.0,22.450000000000045,33.75000000000006,25.950000000000045,22.350000000000023,841.2,25.250000000000053,327.9,896.7,67.4,2.3000000000000003,13.0,19.05000000000001,5.979999993576916,12.87,52837.491440450445,1.4551915228366852e-11,1490.7587658428388,148955442.61424157,840564.9040013488,-17.664285847624505,0.3924233602703739,54
751,0.20000000000000004,61.20000000000001,-1.849999999999966,8.0,39.900000000000006,638.7,129.0,1205.8,13.850000000000023,19.450000000000045,13.850000000000023,-16.149999999999977,86.30000000000001,-8.449999999999989,123.30000000000001,311.70000000000005,311.70000000000005,20.0,71.7,-20.44999999999996,63.87599999876197,-145.756,29722.543707454835,3.637978807091713e-12,7.011405082443341,700945.6441588337,3385.502735183847,-7.279557463070992,0.2998514077579224,97
752,0.622,65.60000000000001,26.350000000000023,10.200000000000001,16.400000000000002,1122.7,284.0,190.4,27.650000000000034,35.150000000000034,28.350000000000023,23.650000000000034,105.5,24.55000000000001,203.9,526.6,390.20000000000005,31.100000000000005,96.10000000000001,18.750000000000057,20.088999985815043,-89.564,64303.25277249466,7.275957614183426e-12,53.11734819257476,5290097.065930228,60031.48714000673,-12.064546946228267,0.6904101749186641,22
753,0.622,65.60000000000001,26.350000000000026,10.200000000000001,16.400000000000002,1122.7,284.0,190.4,27.650000000000034,35.150000000000034,28.350000000000026,23.650000000000034,105.5,24.55000000000001,203.89999999999998,526.6,390.20000000000005,31.100000000000005,96.10000000000001,18.750000000000057,20.09099998581496,-89.56099999999999,64303.25277249466,7.275957614183426e-12,16.291557943017352,1630974.7338353894,8477.34551829212,-57.30630915294678,0.3264356630861225,22
754,0.622,65.60000000000001,26.350000000000023,10.200000000000001,16.400000000000002,1117.7,282.0,189.4,27.75000000000006,35.25000000000006,28.450000000000045,23.750000000000057,105.10000000000001,24.55000000000001,203.10000000000002,524.5,286.3,31.1,95.9,18.850000000000023,20.094999985814784,-89.56099999999999,62078.94530142427,7.275957614183426e-12,55.11006169982916,5514250.396266373,39890.45964229921,-29.62977943401547,0.6882402988069163,22
755,0.622,65.60000000000001,26.350000000000023,10.200000000000001,16.400000000000002,1117.7,282.0,189.4,27.750000000000057,35.25000000000006,28.450000000000045,23.750000000000057,105.10000000000001,24.55000000000001,203.10000000000002,524.5,286.3,31.1,95.9,18.850000000000023,20.094999985814784,-89.562,62078.94530142427,7.275957614183426e-12,41.656433885764336,4168806.3033284815,22492.76765145943,-13.513202965763659,0.3847696817698044,22
756,0.622,65.60000000000001,26.350000000000023,10.200000000000001,16.400000000000002,1117.7,282.0,189.4,27.750000000000057,35.25000000000006,28.45000000000005,23.750000000000057,105.10000000000001,24.55000000000001,203.10000000000002,524.5,286.3,31.1,95.9,18.850000000000023,20.094999985814784,-89.56299999999999,62078.94530142428,2.1827872842550278e-11,23.639379362663632,2360812.08281528,11689.729605920807,-19.956030711978194,0.28554678055102634,22
757,0.622,65.60000000000001,26.350000000000023,10.200000000000001,16.400000000000002,1117.7,282.0,189.4,27.750000000000057,35.25000000000006,28.450000000000045,23.750000000000057,105.10000000000001,24.55000000000001,203.10000000000002,524.5,286.3,31.1,95.9,18.850000000000023,20.094999985814784,-89.564,62078.94530142426,0.0,35.833332193956,3578683.6932156705,31172.451232303985,-46.585609450251404,0.5308228472106441,22
758,0.622,65.60000000000001,26.35000000000002,10.200000000000001,16.400000000000002,1117.7,282.0,189.4,27.750000000000057,35.25000000000006,28.450000000000045,23.750000000000057,105.1,24.55000000000001,203.10000000000005,524.5,286.3,31.1,95.9,18.850000000000023,20.0979999858146,-89.564,62078.94530142427,7.275957614183426e-12,42.800072543426644,4276505.28265644,32007.374557248135,-15.993370917984546,0.4906843086851693,22
759,0.646,109.5,24.75000000000006,8.200000000000001,12.700000000000001,887.1,267.0,176.0,26.75000000000006,30.15000000000003,26.850000000000023,22.450000000000045,47.400000000000006,23.65000000000003,238.5,602.7,459.8,1.3,8.8,17.450000000000045,19.59899998584674,-105.048,25101.393962181402,3.637978807091713e-12,4.820506804657006,484796.478312522,7045.156409289921,-88.1882345306799,0.4950634911916675,17
760,0.641,109.5,24.650000000000034,8.0,12.5,880.6,269.0,173.3,26.650000000000034,29.950000000000045,26.650000000000034,22.450000000000045,47.300000000000004,23.55000000000001,237.4,598.3000000000001,454.90000000000003,1.3,8.700000000000001,17.450000000000045,19.595999985847005,-105.051,34203.418173391205,7.275957614183426e-12,4.289176800351291,429029.5496977608,5195.71712541758,-10.241043012485047,0.6625721559276161,17
761,0.669,74.60000000000002,25.350000000000026,7.800000000000001,11.700000000000003,2098.7000000000003,345.0,52.2,24.850000000000026,32.55000000000001,26.150000000000034,24.850000000000026,1007.3000000000002,25.350000000000026,367.3,1008.2,268.7,6.7,35.4,20.850000000000026,-10.46999998965324,-58.5,36938.2809039941,0.0,552.4263143297514,55265238.22941957,488014.1919731015,-18.480016140867605,0.35930615900788315,3
762,0.666,74.60000000000001,25.350000000000023,7.900000000000001,11.8,2057.8,342.0,52.2,24.850000000000023,32.55000000000001,26.150000000000034,24.850000000000023,987.5999999999999,25.350000000000023,360.20000000000005,988.5,263.5,6.699999999999999,34.9,20.750000000000057,-10.46999998965324,-58.51,37193.81246073602,1.4551915228366852e-11,368.140137818382,36894939.05559659,319064.3173054951,-13.805914383066527,0.5152621346121258,3
763,0.596,50.900000000000006,25.650000000000034,4.6000000000000005,7.7,1114.5,365.0,101.80000000000001,26.150000000000034,29.55000000000001,26.950000000000042,24.350000000000023,124.10000000000001,24.450000000000042,179.9,467.6,358.40000000000003,36.800000000000004,123.0,21.850000000000023,17.972999986074996,-66.86199999999998,69003.13730995964,2.9103830456733704e-11,6.937975323370759,692963.6012106319,3141.2887906600317,-23.938498901729822,0.4450526549667318,55
764,0.596,50.900000000000006,25.650000000000034,4.6000000000000005,7.7,1114.5,365.0,101.80000000000001,26.150000000000034,29.55000000000001,26.950000000000045,24.35000000000002,124.10000000000001,24.450000000000045,179.9,467.6000000000001,358.40000000000003,36.800000000000004,123.0,21.85000000000002,17.97199998607518,-66.86199999999998,69003.13730995967,0.0,7.742432107247783,775153.6212397255,4979.978807730411,-10.736573038386235,0.5538436976670986,55
765,0.24800000000000003,50.1,10.950000000000045,6.1000000000000005,24.6,1268.6000000000001,365.0,686.4000000000001,12.850000000000023,22.150000000000034,19.350000000000023,2.0500000000000114,325.6,17.350000000000023,213.10000000000002,561.6,166.70000000000002,45.300000000000004,153.5,-2.4499999999999886,36.552999991435954,51.626,53503.19723422444,7.275957614183426e-12,634.1942770917747,63238686.08170515,516399.12548801745,-7.256552454333456,0.650728913071724,45
